timestamp,id_equipo,t_ambiente_C,t_interior_C,delta_t_cond_C,eta_compresor,cop,temp_descarga_C,trabajo_kW,calor_extraido_kW,calidad_evap,estado
2025-12-24 05:06:33,CAMARA_02_LACTEOS,13.9,4.1,16.3,0.733,6.76,39.3,1.88,12.708,0.188,NORMAL
2025-12-24 05:06:33,CAMARA_03_VERDURAS,13.9,3.9,15.0,0.736,7.21,37.5,1.785,12.863,0.178,NORMAL
2025-12-24 06:06:33,CAMARA_01_CARNES,11.4,-17.7,15.0,0.737,3.43,45.0,5.287,18.149,0.285,NORMAL
2025-12-24 06:06:33,CAMARA_02_LACTEOS,11.4,4.2,15.0,0.752,8.3,33.9,1.585,13.15,0.159,NORMAL
2025-12-24 06:06:33,CAMARA_03_VERDURAS,11.4,3.5,15.0,0.738,8.14,34.3,1.616,13.15,0.159,NORMAL
2025-12-24 07:06:33,CAMARA_01_CARNES,13.3,-18.5,16.6,0.72,3.04,50.4,5.77,17.553,0.309,NORMAL
2025-12-24 07:06:33,CAMARA_02_LACTEOS,13.3,4.1,15.0,0.723,7.28,37.2,1.777,12.932,0.173,NORMAL
2025-12-24 07:06:33,CAMARA_03_VERDURAS,13.3,4.2,15.0,0.75,7.55,36.4,1.714,12.932,0.173,NORMAL
2025-12-24 08:06:33,CAMARA_01_CARNES,12.9,-18.4,17.8,0.76,3.14,48.9,5.544,17.414,0.314,NORMAL
2025-12-24 08:06:33,CAMARA_02_LACTEOS,12.9,3.6,15.0,0.766,7.85,35.4,1.653,12.978,0.17,NORMAL
2025-12-24 08:06:33,CAMARA_03_VERDURAS,12.9,3.8,15.0,0.745,7.64,36.0,1.7,12.978,0.17,NORMAL
2025-12-24 09:06:33,CAMARA_01_CARNES,14.4,-18.4,15.0,0.734,3.14,49.0,5.618,17.632,0.305,NORMAL
2025-12-24 09:06:33,CAMARA_02_LACTEOS,14.4,3.7,17.9,0.738,6.23,41.8,2.001,12.469,0.203,NORMAL
2025-12-24 09:06:33,CAMARA_03_VERDURAS,14.4,3.5,15.0,0.721,6.9,38.6,1.856,12.805,0.181,NORMAL
2025-12-24 10:06:33,CAMARA_01_CARNES,12.6,-18.3,15.0,0.753,3.39,45.6,5.298,17.943,0.293,NORMAL
2025-12-24 10:06:33,CAMARA_02_LACTEOS,12.6,4.5,15.0,0.752,7.82,35.4,1.664,13.012,0.168,NORMAL
2025-12-24 10:06:33,CAMARA_03_VERDURAS,12.6,4.2,16.9,0.768,7.32,37.3,1.747,12.798,0.182,NORMAL
2025-12-24 11:06:33,CAMARA_01_CARNES,12.8,-17.8,15.0,0.77,3.44,44.9,5.201,17.908,0.295,NORMAL
2025-12-24 11:06:33,CAMARA_02_LACTEOS,12.8,4.1,15.0,0.769,7.92,35.2,1.64,12.989,0.17,NORMAL
2025-12-24 11:06:33,CAMARA_03_VERDURAS,12.8,4.3,19.8,0.722,6.03,42.6,2.063,12.437,0.205,NORMAL
2025-12-24 12:06:33,CAMARA_01_CARNES,9.9,-17.8,16.2,0.76,3.57,43.3,5.095,18.203,0.283,NORMAL
2025-12-24 12:06:33,CAMARA_02_LACTEOS,9.9,4.3,23.0,0.77,6.35,41.5,1.954,12.402,0.207,ADVERTENCIA
2025-12-24 12:06:33,CAMARA_03_VERDURAS,9.9,4.4,15.0,0.765,9.12,31.7,1.461,13.321,0.148,NORMAL
2025-12-24 13:06:33,CAMARA_01_CARNES,15.5,-18.0,16.0,0.735,2.97,51.5,5.82,17.262,0.32,NORMAL
2025-12-24 13:06:33,CAMARA_02_LACTEOS,15.5,4.5,15.0,0.762,6.94,38.8,1.827,12.678,0.189,NORMAL
2025-12-24 13:06:33,CAMARA_03_VERDURAS,15.5,3.8,15.0,0.739,6.74,39.5,1.881,12.678,0.189,NORMAL
2025-12-24 14:06:33,CAMARA_01_CARNES,16.0,-17.6,15.0,0.734,3.0,51.0,5.78,17.354,0.316,NORMAL
2025-12-24 14:06:33,CAMARA_02_LACTEOS,16.0,3.6,15.0,0.757,6.75,39.5,1.869,12.62,0.193,NORMAL
2025-12-24 14:06:33,CAMARA_03_VERDURAS,16.0,3.9,17.9,0.761,6.01,43.1,2.041,12.276,0.215,NORMAL
2025-12-24 15:06:33,CAMARA_01_CARNES,15.6,-17.8,15.0,0.756,3.13,49.1,5.568,17.424,0.314,NORMAL
2025-12-24 15:06:33,CAMARA_02_LACTEOS,15.6,3.9,15.0,0.731,6.63,39.8,1.909,12.666,0.19,NORMAL
2025-12-24 15:06:33,CAMARA_03_VERDURAS,15.6,3.5,15.0,0.755,6.85,39.1,1.85,12.666,0.19,NORMAL
2025-12-24 16:06:33,CAMARA_01_CARNES,13.8,-18.3,15.0,0.76,3.31,46.6,5.364,17.736,0.301,NORMAL
2025-12-24 16:06:33,CAMARA_02_LACTEOS,13.8,4.2,15.0,0.72,7.08,37.9,1.817,12.874,0.177,NORMAL
2025-12-24 16:06:33,CAMARA_03_VERDURAS,13.8,3.6,15.0,0.755,7.42,36.9,1.734,12.874,0.177,NORMAL
2025-12-24 17:06:33,CAMARA_01_CARNES,15.9,-18.1,15.0,0.76,3.12,49.2,5.569,17.372,0.316,NORMAL
2025-12-24 17:06:33,CAMARA_02_LACTEOS,15.9,4.1,16.0,0.727,6.23,41.7,2.007,12.511,0.2,NORMAL
2025-12-24 17:06:33,CAMARA_03_VERDURAS,15.9,4.2,15.0,0.721,6.46,40.5,1.956,12.632,0.192,NORMAL
2025-12-24 18:06:33,CAMARA_01_CARNES,11.6,-18.4,15.0,0.755,3.5,44.2,5.181,18.115,0.286,NORMAL
2025-12-24 18:06:33,CAMARA_02_LACTEOS,11.6,4.0,15.0,0.722,7.89,35.0,1.664,13.127,0.161,NORMAL
2025-12-24 18:06:33,CAMARA_03_VERDURAS,11.6,3.6,15.0,0.763,8.33,33.9,1.576,13.127,0.161,NORMAL
2025-12-24 19:06:33,CAMARA_01_CARNES,12.1,-18.1,28.9,0.74,2.33,62.7,6.693,15.582,0.386,ALARMA
2025-12-24 19:06:33,CAMARA_02_LACTEOS,12.1,4.3,25.5,0.765,5.26,47.4,2.252,11.846,0.243,ALARMA
2025-12-24 19:06:33,CAMARA_03_VERDURAS,12.1,4.5,25.5,0.738,5.07,48.4,2.335,11.846,0.243,ALARMA
2025-12-24 20:06:33,CAMARA_01_CARNES,12.2,-18.5,25.5,0.721,2.47,60.1,6.552,16.176,0.363,ALARMA
2025-12-24 20:06:33,CAMARA_02_LACTEOS,12.2,4.4,25.5,0.759,5.2,47.7,2.275,11.834,0.243,ALARMA
2025-12-24 20:06:33,CAMARA_03_VERDURAS,12.2,4.4,25.5,0.757,5.18,47.8,2.283,11.834,0.243,ALARMA
2025-12-24 21:06:33,CAMARA_01_CARNES,12.6,-18.3,25.5,0.726,2.46,60.2,6.545,16.105,0.366,ALARMA
2025-12-24 21:06:33,CAMARA_02_LACTEOS,12.6,3.8,29.7,0.722,4.21,54.8,2.678,11.287,0.278,ALARMA
2025-12-24 21:06:33,CAMARA_03_VERDURAS,12.6,4.1,25.5,0.749,5.06,48.5,2.33,11.787,0.246,ALARMA
2025-12-24 22:06:33,CAMARA_01_CARNES,15.8,-17.8,30.2,0.758,2.1,67.3,6.979,14.673,0.422,ALARMA
2025-12-24 22:06:33,CAMARA_02_LACTEOS,15.8,3.6,28.8,0.751,4.07,56.3,2.708,11.009,0.296,ALARMA
2025-12-24 22:06:33,CAMARA_03_VERDURAS,15.8,4.4,30.2,0.76,3.93,57.7,2.758,10.833,0.307,ALARMA
2025-12-24 23:06:33,CAMARA_01_CARNES,12.4,-18.0,25.5,0.766,2.61,57.2,6.183,16.14,0.364,ALARMA
2025-12-24 23:06:33,CAMARA_02_LACTEOS,12.4,3.6,25.5,0.722,4.91,49.3,2.404,11.811,0.245,ALARMA
2025-12-24 23:06:33,CAMARA_03_VERDURAS,12.4,4.3,25.5,0.745,5.07,48.5,2.33,11.811,0.245,ALARMA
2025-12-25 00:06:33,CAMARA_01_CARNES,9.0,-17.6,31.8,0.742,2.35,62.3,6.657,15.618,0.385,ALARMA
2025-12-25 00:06:33,CAMARA_02_LACTEOS,9.0,3.5,25.5,0.72,5.56,45.1,2.195,12.212,0.219,ALARMA
2025-12-25 00:06:33,CAMARA_03_VERDURAS,9.0,3.5,25.5,0.768,5.94,43.5,2.058,12.212,0.219,ALARMA
2025-12-25 01:06:33,CAMARA_01_CARNES,7.7,-18.0,25.5,0.767,2.96,51.5,5.735,16.97,0.332,ALARMA
2025-12-25 01:06:33,CAMARA_02_LACTEOS,7.7,3.8,25.5,0.754,6.14,42.4,2.015,12.364,0.21,ALARMA
2025-12-25 01:06:33,CAMARA_03_VERDURAS,7.7,3.9,25.5,0.766,6.24,42.0,1.983,12.364,0.21,ALARMA
2025-12-25 02:06:33,CAMARA_01_CARNES,11.1,-18.0,25.5,0.756,2.66,56.3,6.143,16.371,0.355,ALARMA
2025-12-25 02:06:33,CAMARA_02_LACTEOS,11.1,4.1,25.5,0.738,5.26,47.1,2.274,11.965,0.235,ALARMA
2025-12-25 02:06:33,CAMARA_03_VERDURAS,11.1,4.3,33.2,0.734,4.01,56.7,2.753,11.045,0.294,ALARMA
2025-12-25 03:06:33,CAMARA_01_CARNES,11.2,-18.4,25.5,0.728,2.56,58.3,6.39,16.353,0.356,ALARMA
2025-12-25 03:06:33,CAMARA_02_LACTEOS,11.2,3.9,25.5,0.742,5.27,47.1,2.268,11.953,0.236,ALARMA
2025-12-25 03:06:33,CAMARA_03_VERDURAS,11.2,4.1,25.5,0.732,5.2,47.5,2.298,11.953,0.236,ALARMA
2025-12-25 04:06:33,CAMARA_01_CARNES,12.2,-17.7,29.4,0.736,2.28,63.6,6.782,15.485,0.39,ALARMA
2025-12-25 04:06:33,CAMARA_02_LACTEOS,12.2,4.4,25.5,0.756,5.18,47.8,2.286,11.834,0.243,ALARMA
2025-12-25 04:06:33,CAMARA_03_VERDURAS,12.2,4.1,25.5,0.753,5.16,47.9,2.293,11.834,0.243,ALARMA
2025-12-25 05:06:33,CAMARA_01_CARNES,10.0,-18.1,29.7,0.743,2.42,60.9,6.542,15.822,0.377,ALARMA
2025-12-25 05:06:33,CAMARA_02_LACTEOS,10.0,4.1,25.5,0.762,5.67,44.9,2.134,12.094,0.227,ALARMA
2025-12-25 05:06:33,CAMARA_03_VERDURAS,10.0,4.1,25.5,0.736,5.47,45.8,2.209,12.094,0.227,ALARMA
2025-12-25 06:06:33,CAMARA_01_CARNES,11.1,-18.1,25.5,0.754,2.66,56.5,6.164,16.371,0.355,ALARMA
2025-12-25 06:06:33,CAMARA_02_LACTEOS,11.1,3.7,25.5,0.737,5.26,47.1,2.275,11.965,0.235,ALARMA
2025-12-25 06:06:33,CAMARA_03_VERDURAS,11.1,3.9,25.5,0.738,5.27,47.1,2.271,11.965,0.235,ALARMA
2025-12-25 07:06:33,CAMARA_01_CARNES,12.4,-18.0,25.5,0.762,2.6,57.5,6.215,16.14,0.364,ALARMA
2025-12-25 07:06:33,CAMARA_02_LACTEOS,12.4,4.4,25.5,0.761,5.18,47.9,2.281,11.811,0.245,ALARMA
2025-12-25 07:06:33,CAMARA_03_VERDURAS,12.4,3.7,25.5,0.76,5.17,47.9,2.286,11.811,0.245,ALARMA
2025-12-25 08:06:33,CAMARA_01_CARNES,12.6,-17.9,30.1,0.742,2.24,64.5,6.827,15.278,0.398,ALARMA
2025-12-25 08:06:33,CAMARA_02_LACTEOS,12.6,3.8,25.5,0.756,5.1,48.3,2.309,11.787,0.246,ALARMA
2025-12-25 08:06:33,CAMARA_03_VERDURAS,12.6,4.4,25.5,0.764,5.16,48.0,2.284,11.787,0.246,ALARMA
2025-12-25 09:06:33,CAMARA_01_CARNES,12.4,-17.7,25.5,0.749,2.55,58.3,6.324,16.14,0.364,ALARMA
2025-12-25 09:06:33,CAMARA_02_LACTEOS,12.4,3.5,25.5,0.749,5.1,48.3,2.317,11.811,0.245,ALARMA
2025-12-25 09:06:33,CAMARA_03_VERDURAS,12.4,3.6,25.5,0.724,4.92,49.3,2.399,11.811,0.245,ALARMA
2025-12-25 10:06:33,CAMARA_01_CARNES,14.2,-17.6,25.5,0.738,2.4,61.2,6.587,15.819,0.377,ALARMA
2025-12-25 10:06:33,CAMARA_02_LACTEOS,14.2,4.5,25.5,0.738,4.71,50.9,2.464,11.597,0.259,ALARMA
2025-12-25 10:06:33,CAMARA_03_VERDURAS,14.2,3.7,29.6,0.766,4.26,54.7,2.607,11.109,0.29,ALARMA
2025-12-25 11:06:33,CAMARA_01_CARNES,11.9,-17.5,28.8,0.755,2.4,61.2,6.528,15.637,0.384,ALARMA
2025-12-25 11:06:33,CAMARA_02_LACTEOS,11.9,4.1,25.5,0.734,5.08,48.3,2.335,11.87,0.241,ALARMA
2025-12-25 11:06:33,CAMARA_03_VERDURAS,11.9,4.3,25.5,0.724,5.01,48.6,2.368,11.87,0.241,ALARMA
2025-12-25 12:06:33,CAMARA_01_CARNES,14.1,-18.0,25.5,0.764,2.49,59.3,6.351,15.837,0.376,ALARMA
2025-12-25 12:06:33,CAMARA_02_LACTEOS,14.1,4.1,25.5,0.756,4.84,50.1,2.398,11.609,0.258,ALARMA
2025-12-25 12:06:33,CAMARA_03_VERDURAS,14.1,3.5,25.5,0.761,4.87,49.9,2.383,11.609,0.258,ALARMA
2025-12-25 13:06:33,CAMARA_01_CARNES,12.2,-17.8,25.5,0.767,2.63,56.9,6.154,16.176,0.363,ALARMA
2025-12-25 13:06:33,CAMARA_02_LACTEOS,12.2,3.8,25.5,0.759,5.2,47.7,2.277,11.834,0.243,ALARMA
2025-12-25 13:06:33,CAMARA_03_VERDURAS,12.2,4.4,27.7,0.729,4.63,51.5,2.503,11.578,0.26,ALARMA
2025-12-25 14:06:33,CAMARA_01_CARNES,12.2,-18.3,25.5,0.727,2.49,59.6,6.5,16.176,0.363,ALARMA
2025-12-25 14:06:33,CAMARA_02_LACTEOS,12.2,3.6,35.7,0.769,3.75,59.5,2.825,10.606,0.322,ALARMA
2025-12-25 14:06:33,CAMARA_03_VERDURAS,12.2,3.9,25.5,0.746,5.11,48.2,2.317,11.834,0.243,ALARMA
2025-12-25 15:06:33,CAMARA_01_CARNES,14.9,-18.3,25.5,0.753,2.41,61.0,6.52,15.694,0.382,ALARMA
2025-12-25 15:06:33,CAMARA_02_LACTEOS,14.9,3.7,25.5,0.728,4.53,52.2,2.54,11.513,0.264,ALARMA
2025-12-25 15:06:33,CAMARA_03_VERDURAS,14.9,4.0,25.5,0.746,4.65,51.5,2.477,11.513,0.264,ALARMA
2025-12-25 16:06:33,CAMARA_01_CARNES,11.8,-18.2,25.5,0.723,2.5,59.4,6.496,16.247,0.36,ALARMA
2025-12-25 16:06:33,CAMARA_02_LACTEOS,11.8,4.4,25.5,0.729,5.07,48.3,2.345,11.882,0.24,ALARMA
2025-12-25 16:06:33,CAMARA_03_VERDURAS,11.8,3.8,25.5,0.742,5.16,47.8,2.304,11.882,0.24,ALARMA
2025-12-25 17:06:33,CAMARA_01_CARNES,11.0,-18.5,28.6,0.724,2.37,62.1,6.699,15.845,0.376,ALARMA
2025-12-25 17:06:33,CAMARA_02_LACTEOS,11.0,4.4,29.1,0.748,4.7,51.1,2.456,11.547,0.262,ALARMA
2025-12-25 17:06:33,CAMARA_03_VERDURAS,11.0,4.0,25.5,0.744,5.33,46.8,2.247,11.976,0.234,ALARMA
2025-12-25 18:06:33,CAMARA_01_CARNES,13.8,-17.8,25.5,0.767,2.52,58.8,6.306,15.891,0.374,ALARMA
2025-12-25 18:06:33,CAMARA_02_LACTEOS,13.8,4.1,25.5,0.749,4.85,50.0,2.402,11.644,0.256,ALARMA
2025-12-25 18:06:33,CAMARA_03_VERDURAS,13.8,4.1,30.4,0.73,4.0,56.8,2.764,11.052,0.293,ALARMA
